t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-112,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6
14555,15500,16122,16632,16837,16796,16207,15026,14318,13765,13477,13102,12413,11513,10749,10209,9862,9690,9790,10325,10979,11902,12530,13002,,,,,,
10990,10513,9858,9250,8832,8589,8462,8438,8698,9393,10432,11122,11213,11300,11342,11274,11150,10982,10845,10714,10681,10985,11259,11177,,,,,,
12171,11998,11681,11148,10391,9701,9205,8909,8799,8745,9015,9767,10842,11342,11368,11333,11339,11243,11171,11174,11054,11035,11570,12100,,,,,,
12996,13033,12921,12659,12522,12608,12371,12377,12372,11817,10921,10053,9407,8986,8696,8608,8755,9344,10164,10923,11590,12166,12778,13154,,,,,,
15623,15495,15354,15369,14990,14478,14053,13763,12837,11781,10873,10203,9625,9335,9235,9108,9400,10117,11067,12045,12835,13351,13771,13933,,,,,,
9497,9177,9027,8867,8959,9404,10077,10996,12058,13073,13759,14301,14651,15002,15110,15126,14848,14396,13799,13379,12284,11140,10283,9698,,,,,,
10283,9698,9253,9036,9139,9534,10545,11695,12516,12989,13257,13275,13293,13302,13263,13170,13060,12776,12292,11748,11465,11186,10353,9510,,,,,,
10695,11711,12721,13676,14766,15791,16620,17047,17249,17891,18189,18002,17805,17469,16894,16490,16008,14844,13586,12627,11966,11525,11315,11343,,,,,,
8631,8168,7850,7658,7581,7596,7809,8557,9674,10229,10424,10531,10623,10704,10758,10824,10780,10679,10576,10524,10868,10960,10659,10081,,,,,,
8357,8563,8940,9486,10002,10449,10765,10967,11113,11122,11008,10834,10683,10548,10720,10728,10424,9901,9314,8868,8509,8213,8031,7952,,,,,,
8238,8021,7923,7941,8169,8600,8878,9194,9523,9696,9875,9977,10066,10130,10182,10117,10080,10507,10468,10261,9923,9420,8883,8397,,,,,,
12071,11980,11919,11936,11896,11976,12439,12634,12389,12133,11808,11360,10643,9993,9584,9307,9223,9244,9527,10256,11295,11681,11867,11930,,,,,,
8924,9348,9181,8761,8334,7982,7785,7638,7613,7633,7787,7734,7946,8117,8342,8498,8565,8581,8654,8624,8712,8767,8863,8845,,,,,,
10422,11132,11726,12219,12626,12898,13227,13490,13690,13843,13784,13433,12911,12486,12177,11316,10333,9566,9018,8610,8382,8321,8238,8574,,,,,,
11607,12433,13124,13793,14429,15032,15372,15613,15522,15252,14687,14131,13768,13393,13049,12160,11161,10392,9852,9449,9275,9427,9807,10683,,,,,,
14251,14575,14982,15687,16265,16501,16662,16676,16422,15742,15161,15050,14344,13169,12036,11176,10524,10060,9834,9864,10401,11120,12021,12710,,,,,,
8542,8728,9010,9024,9168,9199,9224,9211,9151,9121,9054,9189,9973,10603,10662,10619,10441,10050,9543,8993,8583,8358,8286,8296,,,,,,
10075,10466,10763,11119,11362,11340,11217,11080,10916,10706,10753,11116,11415,11257,11063,10797,10495,9971,9524,9150,8934,8740,8725,8736,,,,,,
8651,9526,10325,10775,10976,11126,11182,11157,11171,11095,10983,10943,10833,10690,10655,10730,10371,9712,9013,8583,8276,8109,8050,8244,,,,,,
9342,10172,10728,11065,11344,11485,11587,11726,11758,11790,11792,11674,11396,11141,11129,10916,10125,9307,8736,8374,8104,8013,8139,8487,,,,,,
9904,9913,9931,9950,9847,9636,9875,9833,9552,9055,8528,8083,7730,7468,7314,7263,7351,7402,7520,7934,8390,8669,8896,9033,,,,,,
7481,7605,7984,8494,8951,9305,9502,9576,9716,9758,9803,9903,9968,9834,9622,9639,9712,9272,8682,8241,7946,7739,7699,7921,,,,,,
11794,12437,13358,14463,15649,16822,17688,18373,18684,18852,18735,18213,17386,16994,16131,15005,13706,12406,11476,10843,10394,10169,10241,10911,,,,,,
10058,9779,9226,8699,8209,7901,7621,7501,7421,7567,7716,7778,8121,8614,9013,9420,9705,9919,10118,10342,10417,10363,10435,10529,,,,,,
9968,9834,9622,9639,9712,9272,8682,8241,7946,7739,7699,7921,8322,9137,10080,10694,11101,11424,11614,11717,11833,11842,11800,11711,,,,,,
9580,9646,10104,11056,12147,13045,13647,14193,14535,14623,14886,14981,14983,15057,14722,14196,13788,13812,13386,12381,11320,10274,9664,9347,,,,,,
10782,10660,10790,11243,11847,12408,12836,13402,14194,14705,15056,15662,16147,15987,15924,16101,15862,15439,15028,14764,13570,12362,11437,10800,,,,,,
10632,10958,11185,11355,11429,11419,11415,11287,11148,11102,11250,11360,11301,11044,10471,9788,9142,8714,8497,8301,8162,8350,8960,9987,,,,,,
13066,12738,12598,12351,11483,10543,9810,9262,8931,8799,8894,9195,10083,11127,12110,12912,13740,14382,14903,15441,15701,15805,15746,15289,,,,,,
12292,11748,11465,11186,10353,9510,8917,8495,8258,8139,8254,8582,9463,10371,10956,11327,11659,11868,12023,12214,12321,12330,12354,12181,,,,,,
9483,9378,9140,8860,8644,8477,8397,8405,8567,8975,9399,9446,9538,9564,9549,9532,9487,9419,9369,9386,9932,10420,10294,10169,,,,,,
8375,8340,8583,9265,10390,11117,11325,11450,11608,11556,11419,11429,11355,11243,11259,11456,11617,11389,11217,10833,10238,9620,9170,8897,,,,,,
11331,12381,13330,14291,15119,15801,16402,16828,17098,17124,16865,16390,15894,15614,14625,13461,12469,11712,11244,10944,10982,11352,12498,14046,,,,,,
7866,8272,8883,9542,10066,10492,10899,11289,11493,11611,11623,11526,11273,11144,11384,11044,10562,9869,9357,8970,8743,8616,8830,9466,,,,,,
8399,8103,7945,7864,8092,8603,9379,10056,10425,10593,10801,10938,10967,11039,10889,10762,10560,10354,10108,9984,10243,10038,9459,8851,,,,,,
12751,12259,11457,10513,9799,9222,8923,8695,8642,8699,8822,9306,10073,10543,10973,11151,11279,11334,11492,11671,11816,11794,11540,11096,,,,,,
10728,11548,12181,12715,13136,13509,13950,14319,14616,14821,14822,14381,13766,13320,12914,11931,10855,10054,9527,9190,9013,9100,9529,10349,,,,,,
17301,16403,15091,13860,12838,12104,11536,11230,11227,11802,12747,13516,14580,15859,17237,18190,18944,19533,19889,20040,19979,19391,18477,17950,,,,,,
16705,16009,15757,15016,14142,13025,11965,11149,10541,10181,9946,10077,10760,11794,12437,13358,14463,15649,16822,17688,18373,18684,18852,18735,,,,,,
11964,11791,11447,10929,10166,9519,9062,8704,8492,8485,8655,9298,10410,11133,11243,11264,11280,11246,11262,11291,11212,11137,11182,11386,,,,,,
13490,13803,13684,13529,13219,12681,11784,11014,10516,10245,10166,10194,10555,11281,12388,12902,12906,12860,12751,12571,12437,12438,12371,12503,,,,,,
10440,10210,9814,9285,8917,8636,8530,8457,8542,8728,9010,9024,9168,9199,9224,9211,9151,9121,9054,9189,9973,10603,10662,10619,,,,,,
8844,9553,10738,11287,11767,12123,12531,12742,12900,13087,13284,13322,13172,13112,13132,13357,13004,12383,11453,10621,9993,9631,9369,9252,,,,,,
9993,9584,9307,9223,9244,9527,10256,11295,11681,11867,11930,11977,11897,11787,11821,11834,11828,12186,12199,11973,11714,11432,10925,10310,,,,,,
13251,12850,12002,10968,10227,9635,9273,9044,9014,8996,9303,10056,10958,11879,12750,13466,13922,14382,14841,15245,15499,15466,15156,14510,,,,,,
10673,10147,9423,8980,8689,8527,8477,8673,9469,10413,11099,11646,12122,12677,13126,13516,13898,14069,13860,13456,13026,12586,12515,12444,,,,,,
14627,13408,12371,11674,11241,10935,10979,11426,12215,13405,14596,15581,16459,17122,17679,18309,18626,18506,17952,17237,16656,16227,15986,15187,,,,,,
11208,10940,11027,11584,12364,13467,14398,15174,15899,16500,16962,17277,17429,17484,17395,17043,16193,15082,14322,13733,12663,11617,10857,10322,,,,,,
8049,7798,7687,7698,7955,8679,9802,10412,10864,11302,11677,11985,12277,12657,12790,12780,12651,12477,12471,12660,12391,11699,10804,9966,,,,,,
8086,8070,8273,8880,9670,10352,10630,10751,10848,10870,10854,10878,10797,10729,10679,10557,10304,10214,10562,10280,9545,8861,8399,8103,,,,,,
11408,11636,12163,12914,13317,13496,13574,13624,13540,13420,13354,13261,13315,14028,14694,14610,14446,14214,13757,13105,12475,12015,11751,11595,,,,,,
9712,9753,9713,9639,9887,9862,9581,9149,8573,8179,7796,7591,7467,7443,7513,7512,7748,8266,8853,9378,9877,10186,10509,10906,,,,,,
9862,9690,9790,10325,10979,11902,12530,13002,13339,13552,13731,14005,14214,14411,14485,14386,13902,13271,12973,12597,11690,10709,10051,9555,,,,,,
12914,11931,10855,10054,9527,9190,9013,9100,9529,10349,11450,12359,13119,13911,14605,15243,15967,16653,17233,17649,17604,17259,16790,16448,,,,,,
11671,11655,11557,11418,11345,11178,11098,11124,11329,11667,11550,11337,10909,10258,9626,9242,8982,8830,8810,9086,9778,10884,11578,11596,,,,,,
12768,12282,11939,11463,10778,10057,9530,9165,8984,9122,9573,10500,11680,12759,13781,14845,15680,16392,17044,17404,17531,17527,17020,16187,,,,,,
8244,8847,9603,10424,11161,11944,12601,13334,14119,14698,14893,14799,14167,13395,12910,12657,11943,11112,10347,9819,9438,9250,9267,9503,,,,,,
13506,13066,12738,12598,12351,11483,10543,9810,9262,8931,8799,8894,9195,10083,11127,12110,12912,13740,14382,14903,15441,15701,15805,15746,,,,,,
13690,13843,13784,13433,12911,12486,12177,11316,10333,9566,9018,8610,8382,8321,8238,8574,9323,10158,10867,11442,12021,12358,12671,12975,,,,,,
11124,11329,11667,11550,11337,10909,10258,9626,9242,8982,8830,8810,9086,9778,10884,11578,11596,11665,11653,11659,11559,11554,11494,11504,,,,,,
19269,19408,19354,19005,18389,17753,17205,15918,14605,13542,12736,12047,11575,11603,12012,12857,13850,14686,15479,16434,17034,17336,17648,17730,,,,,,
18684,18852,18735,18213,17386,16994,16131,15005,13706,12406,11476,10843,10394,10169,10241,10911,12025,12651,13452,14383,15564,16745,17736,18358,,,,,,
11362,11366,11330,11126,10746,10161,9560,9159,8890,8822,8828,9148,9887,10995,11710,11852,11843,11899,11851,11716,11578,11474,11460,12157,,,,,,
12921,12659,12522,12608,12371,12377,12372,11817,10921,10053,9407,8986,8696,8608,8755,9344,10164,10923,11590,12166,12778,13154,13547,13922,,,,,,
7802,7691,7719,7834,8018,8481,8941,9277,9511,9602,9613,9558,9580,9627,9764,9827,9795,9740,9963,9813,9265,8674,8135,7797,,,,,,
13479,12459,11421,10659,10059,9703,9475,9620,10114,10855,11827,12692,13603,14591,15550,16527,17377,17628,17450,17115,16749,16342,16071,16014,,,,,,
12938,12768,11953,11059,10365,9893,9662,9748,10077,10695,11711,12721,13676,14766,15791,16620,17047,17249,17891,18189,18002,17805,17469,16894,,,,,,
14046,14311,14355,14353,14258,14163,14284,14609,14839,14908,14941,14981,14993,14739,13906,12960,12172,11476,10968,10697,10806,11341,12160,13089,,,,,,
13555,12940,11918,10853,10083,9508,9142,8982,9050,9550,10179,11081,12020,12796,13516,14049,14485,14932,15153,15308,15491,15298,14778,14182,,,,,,
11659,11506,11354,11333,11230,11294,12044,12606,12489,12350,12140,11698,10984,10256,9757,9468,9338,9362,9644,10387,11491,11991,12028,12008,,,,,,
8785,8858,9132,9655,9794,10021,9995,9982,9886,9749,9584,9436,9512,10153,10718,10646,10578,10440,10210,9814,9285,8917,8636,8530,,,,,,
8930,9006,9042,9346,9179,8754,8291,7924,7761,7680,7712,7947,8471,9377,10123,10443,10679,10882,11024,11099,11256,11244,11208,11090,,,,,,
11258,11167,11076,11100,11069,11067,11661,12097,11943,11757,11497,10962,10247,9554,9113,8804,8641,8621,8843,9542,10617,11035,11271,11353,,,,,,
16907,17309,17398,17083,16339,15726,15213,14226,13116,12217,11550,11103,10771,10603,10529,10570,11119,12010,13197,13923,14534,15078,15504,15967,,,,,,
12708,13266,13121,12935,12641,12171,11373,10574,10046,9702,9554,9541,9774,10472,11496,12092,12161,12178,12171,12076,12054,12101,12081,12090,,,,,,
11658,11537,11247,10404,9505,8898,8479,8221,8103,8204,8570,9452,10422,11132,11726,12219,12626,12898,13227,13490,13690,13843,13784,13433,,,,,,
12898,13227,13490,13690,13843,13784,13433,12911,12486,12177,11316,10333,9566,9018,8610,8382,8321,8238,8574,9323,10158,10867,11442,12021,,,,,,
10253,10249,10519,11208,12226,12856,12944,12929,12840,12598,12557,12522,12515,12568,13145,13379,13120,12886,12569,12197,11462,10781,10210,9863,,,,,,
14193,14535,14623,14886,14981,14983,15057,14722,14196,13788,13812,13386,12381,11320,10274,9664,9347,9269,9432,9921,10968,12122,12718,13016,,,,,,
11807,12025,12172,12363,12465,12523,12578,12511,12190,11810,11623,11374,10559,9682,9017,8569,8332,8181,8284,8634,9545,10551,11245,11759,,,,,,
11097,11525,11933,12247,12646,12795,12865,12788,12475,12435,12330,11714,11071,10257,9516,8907,8563,8357,8296,8400,9036,10090,10632,10958,,,,,,
11980,12722,13306,13194,13021,12786,12265,11471,10738,10229,10016,9906,9975,10263,11025,12125,12571,12700,12831,12901,12734,12504,12404,12315,,,,,,
9017,8586,8235,8029,7918,7909,7928,8066,8129,8284,8513,8710,8819,8846,8831,8767,8759,8788,8995,9524,9600,9422,9100,8631,,,,,,
14706,14847,14716,14306,13701,13555,12940,11918,10853,10083,9508,9142,8982,9050,9550,10179,11081,12020,12796,13516,14049,14485,14932,15153,,,,,,
10542,10444,10253,9977,9556,9119,8748,8520,8346,8304,8296,8462,8740,8881,8970,9118,9152,9158,9127,9036,8963,8934,9049,9404,,,,,,
10484,10474,10500,10550,10860,11007,10673,10147,9423,8980,8689,8527,8477,8673,9469,10413,11099,11646,12122,12677,13126,13516,13898,14069,,,,,,
13093,12911,12649,12127,11388,10651,10153,9888,9732,9708,9897,10629,11726,12152,12150,12146,12186,12131,12023,12006,11901,11980,12722,13306,,,,,,
8705,8382,8212,8153,8327,8877,9834,10290,10759,11072,11358,11467,11560,11651,11609,11495,11288,10956,10811,10958,10651,10238,9536,8902,,,,,,
13284,13322,13172,13112,13132,13357,13004,12383,11453,10621,9993,9631,9369,9252,9500,10269,11474,12198,12515,12591,12628,12550,12493,12592,,,,,,
10735,10642,10538,10483,10373,10556,10692,10225,9592,8957,8509,8263,8114,8061,8283,8948,9689,10273,10473,10575,10640,10662,10608,10621,,,,,,
8847,9603,10424,11161,11944,12601,13334,14119,14698,14893,14799,14167,13395,12910,12657,11943,11112,10347,9819,9438,9250,9267,9503,10034,,,,,,
10435,10529,10249,9787,9252,8643,8265,8020,7818,7770,7984,8560,9334,9966,10517,11097,11525,11933,12247,12646,12795,12865,12788,12475,,,,,,
14415,13775,13721,13185,12359,11291,10413,9721,9284,9018,8885,9043,9729,10827,11505,12304,13167,14141,15128,16112,17084,17800,18347,18585,,,,,,
10280,9545,8861,8399,8103,7945,7864,8092,8603,9379,10056,10425,10593,10801,10938,10967,11039,10889,10762,10560,10354,10108,9984,10243,,,,,,
11340,11217,11080,10916,10706,10753,11116,11415,11257,11063,10797,10495,9971,9524,9150,8934,8740,8725,8736,8881,9118,9196,9491,9795,,,,,,
10874,10766,10667,10542,10389,10405,10632,10363,9660,8998,8553,8243,8062,7984,8188,8695,9535,10317,10744,10909,11014,11096,11139,11189,,,,,,
12561,12526,12450,12428,12281,12178,12539,12856,12653,12486,12185,11786,11174,10605,10192,9942,9746,9668,9755,10075,10466,10763,11119,11362,,,,,,
12856,12944,12929,12840,12598,12557,12522,12515,12568,13145,13379,13120,12886,12569,12197,11462,10781,10210,9863,9562,9453,9580,9867,10281,,,,,,
12140,11698,10984,10256,9757,9468,9338,9362,9644,10387,11491,11991,12028,12008,11978,11882,11820,11851,11884,11995,12708,13266,13121,12935,,,,,,
9959,9808,9705,9701,10189,11027,11706,12251,12488,12598,12687,12738,12765,12838,12731,12344,11906,11840,11856,11293,10495,9817,9355,9089,,,,,,
8886,9105,9276,9392,9316,9277,9233,9259,9330,9540,9722,10029,9955,9665,9192,8858,8483,8275,8141,8071,8291,8940,9752,10441,,,,,,
11608,11556,11419,11429,11355,11243,11259,11456,11617,11389,11217,10833,10238,9620,9170,8897,8659,8615,8657,8973,9441,9783,9980,10239,,,,,,
11465,12308,12881,13386,13734,14114,14356,14789,15312,15536,15641,15548,15192,14382,13607,13358,12553,11478,10416,9703,9217,8907,8734,8840,,,,,,
9887,9862,9581,9149,8573,8179,7796,7591,7467,7443,7513,7512,7748,8266,8853,9378,9877,10186,10509,10906,11197,11404,11392,11061,,,,,,
13734,14114,14356,14789,15312,15536,15641,15548,15192,14382,13607,13358,12553,11478,10416,9703,9217,8907,8734,8840,9381,10123,10924,11608,,,,,,
8517,8193,8020,7949,8149,8651,9526,10325,10775,10976,11126,11182,11157,11171,11095,10983,10943,10833,10690,10655,10730,10371,9712,9013,,,,,,
10367,10788,11404,11984,12602,13105,13497,13918,14680,15609,16301,16907,17309,17398,17083,16339,15726,15213,14226,13116,12217,11550,11103,10771,,,,,,
13194,13021,12786,12265,11471,10738,10229,10016,9906,9975,10263,11025,12125,12571,12700,12831,12901,12734,12504,12404,12315,12328,13078,13645,,,,,,
10836,11201,11446,11684,11926,12059,12091,12089,12030,11801,11761,12054,11605,10726,9889,9308,8854,8624,8485,8663,9141,10104,11120,11827,,,,,,
13225,13449,13535,13642,13683,13483,12962,12346,12128,11634,10747,9809,9181,8774,8495,8377,8479,8995,9633,10536,11253,11873,12510,13025,,,,,,
8982,8830,8810,9086,9778,10884,11578,11596,11665,11653,11659,11559,11554,11494,11504,11644,11912,11964,11791,11447,10929,10166,9519,9062,,,,,,
11072,11186,11061,11037,10882,10440,10117,10134,10266,10058,9779,9226,8699,8209,7901,7621,7501,7421,7567,7716,7778,8121,8614,9013,,,,,,
11374,10559,9682,9017,8569,8332,8181,8284,8634,9545,10551,11245,11759,12243,12613,12928,13294,13586,13794,13810,13506,13066,12738,12598,,,,,,
9393,8853,8503,8230,8112,8281,8780,9486,10171,10745,11261,11624,11853,12006,12219,12342,12399,12384,12165,11713,11393,11427,10945,10273,,,,,,
11595,12124,11934,11700,11341,10795,10069,9454,9079,8835,8766,8781,9080,9844,10859,11242,11330,11378,11504,11454,11416,11431,11358,11380,,,,,,
13145,13379,13120,12886,12569,12197,11462,10781,10210,9863,9562,9453,9580,9867,10281,10562,10764,10765,10718,10507,10343,10070,9937,9983,,,,,,
11829,12064,12324,12403,12428,12312,11994,12056,12137,11771,11203,10392,9636,9044,8715,8491,8421,8561,9176,10251,10900,11236,11333,11691,,,,,,
12440,12326,12235,12096,11860,12120,11940,11347,10515,9690,9072,8688,8421,8300,8478,9113,10078,10720,11172,11561,11983,12400,12797,13247,,,,,,
10718,10507,10343,10070,9937,9983,10734,11433,11431,11369,11192,10970,10500,9964,9528,9198,9002,8914,8948,9094,9385,9559,9815,10005,,,,,,
11408,10689,10197,9933,9976,10296,10950,11718,12322,12660,12866,13043,13194,13391,13394,13210,13094,12731,12244,11935,11890,11778,11055,10296,,,,,,
15328,15433,15235,14731,14473,14535,13990,12969,11878,11038,10419,10056,9789,9909,10486,11253,12275,13299,14164,15038,15687,16249,16784,16993,,,,,,
7938,7862,8007,8598,9607,10207,10648,10972,11263,11379,11382,11423,11345,11211,10987,10707,10491,10659,10643,10231,9637,8909,8494,8140,,,,,,
11536,11595,11642,11630,11554,11536,11504,11595,12210,12504,12271,12032,11779,11457,10860,10222,9755,9402,9193,9112,9222,9515,9934,10247,,,,,,
11745,11659,11506,11354,11333,11230,11294,12044,12606,12489,12350,12140,11698,10984,10256,9757,9468,9338,9362,9644,10387,11491,11991,12028,,,,,,
12023,12006,11901,11980,12722,13306,13194,13021,12786,12265,11471,10738,10229,10016,9906,9975,10263,11025,12125,12571,12700,12831,12901,12734,,,,,,
12483,11818,11042,10399,9816,9441,9267,9178,9028,8993,9372,9839,10297,10777,11051,11147,11286,11402,11567,11818,11874,11662,11219,10982,,,,,,
10807,10854,10904,10881,10799,10776,10609,10417,10246,10058,9887,9906,10271,10067,9565,8954,8416,8222,8077,7997,8061,8196,8399,8752,,,,,,
11165,10741,9964,9248,8705,8386,8178,8135,8323,8883,9651,10223,10511,10629,10710,10766,10784,10792,10735,10642,10538,10483,10373,10556,,,,,,
9802,10412,10864,11302,11677,11985,12277,12657,12790,12780,12651,12477,12471,12660,12391,11699,10804,9966,9374,8985,8761,8676,8844,9553,,,,,,
8501,8240,8086,8070,8273,8880,9670,10352,10630,10751,10848,10870,10854,10878,10797,10729,10679,10557,10304,10214,10562,10280,9545,8861,,,,,,
11710,11852,11843,11899,11851,11716,11578,11474,11460,12157,12798,12710,12567,12308,11800,11013,10256,9694,9389,9229,9220,9502,10205,11264,,,,,,
7716,7778,8121,8614,9013,9420,9705,9919,10118,10342,10417,10363,10435,10529,10249,9787,9252,8643,8265,8020,7818,7770,7984,8560,,,,,,
11794,11540,11096,11101,10821,10151,9528,8985,8565,8234,8038,7980,7982,7866,8272,8883,9542,10066,10492,10899,11289,11493,11611,11623,,,,,,
10261,9577,8935,8459,8193,8060,8029,8258,8836,9617,10289,10488,10653,10856,10972,10980,11025,10832,10711,10644,10648,10614,10817,10863,,,,,,
18002,17805,17469,16894,16490,16008,14844,13586,12627,11966,11525,11315,11343,11475,11899,12470,12905,13236,13820,14243,14670,15045,15277,15507,,,,,,
8462,8740,8881,8970,9118,9152,9158,9127,9036,8963,8934,9049,9404,10121,10150,10017,9704,9287,8865,8557,8372,8279,8307,8571,,,,,,
9122,9573,10500,11680,12759,13781,14845,15680,16392,17044,17404,17531,17527,17020,16187,15415,15061,14533,13470,12322,11422,10809,10340,10095,,,,,,
10614,10817,10863,10346,9587,8898,8501,8240,8086,8070,8273,8880,9670,10352,10630,10751,10848,10870,10854,10878,10797,10729,10679,10557,,,,,,
